id,source,title,label,valid_image_path,text_pred_label,text_correct,mm_pred_label,mm_correct,error_type
gossipcop-2772986449,gossipcop,NYC terror attack: Celebrities react on social media,fake,False,fake,True,fake,True,both_correct
gossipcop-874208,gossipcop,Celebrity Personal Assistant: Salary,real,True,fake,False,fake,False,both_wrong
gossipcop-914289,gossipcop,Celebritymaximum.com,real,False,real,True,real,True,both_correct
gossipcop-953805,gossipcop,Spread the Word to End the Word,real,True,real,True,real,True,both_correct
gossipcop-898420,gossipcop,Kate McKinnon Nails Her Gal Gadot Impression (Video),real,True,real,True,real,True,both_correct
gossipcop-938705,gossipcop,‘Parks and Recreation’ Revival: Amy Poehler Confirms the Cast ‘Would All Do’ More Episodes,real,True,real,True,real,True,both_correct
gossipcop-2414287507,gossipcop,Ben Affleck Reportedly Begging Jennifer Garner For Second Shot At Love: Will She Go Back To Him?,fake,False,fake,True,fake,True,both_correct
gossipcop-6588325659,gossipcop,Justin Theroux Stayed in Guest House Before Jennifer Aniston Split,fake,True,fake,True,fake,True,both_correct
gossipcop-894261,gossipcop,Bobby Cannavale and Rose Byrne Welcome Baby No. 2,real,True,real,True,real,True,both_correct
gossipcop-939676,gossipcop,Rose McGowan on Asia Argento Accusation: ‘My Heart Is Broken’,real,True,real,True,real,True,both_correct
politifact923,politifact,Noted and Quoted,real,False,real,True,real,True,both_correct
gossipcop-6641270518,gossipcop,Cheryl Cole and Liam Payne relationship 'under strain',fake,True,fake,True,fake,True,both_correct
politifact15623,politifact,"Queen Elizabeth Says: “Muslim Refugees Are Dividing Nationality, I Fully Agree With Donald Trump We Should…”(VIDEO)",fake,False,real,False,fake,True,multimodal_only_correct
gossipcop-7694678050,gossipcop,Nick Jonas & Priyanka Chopra's Relationship Is Reportedly Instagram Official & Fans Are Loving It — PHOTO,fake,True,fake,True,real,False,text_only_correct
gossipcop-646080900,gossipcop,Justin Theroux Reacts to Jennifer Aniston Being Dragged into Brad Pitt and Angelina Jolie’s Divorce News,fake,True,fake,True,fake,True,both_correct
gossipcop-337132931,gossipcop,"Caitlyn Jenner Finally Ends Her Silence About Sophia Hutchins, But Is This a Relationship Confirmation?",fake,False,fake,True,fake,True,both_correct
gossipcop-861147,gossipcop,Last chance to vote in this year's TV Scoop Awards: Pressparty,real,False,real,True,real,True,both_correct
gossipcop-9093685718,gossipcop,Vito Schnabel Shares His Heartbreak Over Heidi Klum Split,fake,True,real,False,real,False,both_wrong
gossipcop-894274,gossipcop,Shawn Mendes and Hailey Baldwin's Relationship Timeline,real,False,real,True,real,True,both_correct
gossipcop-703431151,gossipcop,"Marilyn Manson Did Not Have Testicles Removed After Stage Prop Accident, Despite Report",fake,False,fake,True,fake,True,both_correct
gossipcop-7123899027,gossipcop,Paris Jackson and 90210 Star Trevor Donovan Are ''Just Friends'' Despite Showing PDA,fake,True,fake,True,fake,True,both_correct
gossipcop-8047164046,gossipcop,Ben Affleck & Jennifer Lopez: Back Together?!?!,fake,True,fake,True,fake,True,both_correct
gossipcop-9756692853,gossipcop,8 Juiciest Celebrity Feuds of 2017,fake,True,fake,True,fake,True,both_correct
gossipcop-890864,gossipcop,"Dave Grohl and Kristen Bell Perform 'Frozen', Metallica Mashup",real,True,fake,False,real,True,multimodal_only_correct
gossipcop-3623255149,gossipcop,UPDATE: Steven Tyler Denies Seizure Reports,fake,True,real,False,real,False,both_wrong
politifact14394,politifact,BREAKING: Hillary Clinton Has Third Heart Attack-Docs Says She ‘Won’t Survive’,fake,False,fake,True,real,False,text_only_correct
gossipcop-857140,gossipcop,‘Pirates of the Caribbean: Dead Men Tell No Tales’ Review: Johnny Depp Serves Up a Fifth of Frivolity,real,True,fake,False,real,True,multimodal_only_correct
gossipcop-863322,gossipcop,DJ Khaled's baby son steals the show in Gucci at MTV VMAs,real,True,real,True,real,True,both_correct
gossipcop-9940130614,gossipcop,'Funny People's' Leslie Mann's Top 5 Romantic Movies,fake,True,fake,True,fake,True,both_correct
gossipcop-891858,gossipcop,Rosie O’Donnell Opens Up About Her Near Death Experience And Her Ex-Wife’s Passing,real,True,real,True,real,True,both_correct
gossipcop-3210838716,gossipcop,Queen Elizabeth Upset Meghan Markle’s Ex-Husband Is Making Royal-Inspired Sitcom?,fake,False,real,False,fake,True,multimodal_only_correct
politifact642,politifact,"Senator Biden’s Remarks in Springfield, Ill.",real,False,real,True,real,True,both_correct
gossipcop-908168,gossipcop,Kim Kardashian and Kanye West enjoy date night after welcoming Chicago,real,True,fake,False,real,True,multimodal_only_correct
gossipcop-858650,gossipcop,Ariana Grande Arrives in England for Manchester Benefit Concert,real,True,real,True,real,True,both_correct
gossipcop-8469534001,gossipcop,Brad Pitt's genius new love Neri Oxman steps out in all black outfit,fake,True,fake,True,fake,True,both_correct
gossipcop-5889346481,gossipcop,Justin Theroux and Petra Collins Are Rumored To Be Dating,fake,True,fake,True,fake,True,both_correct
gossipcop-875934,gossipcop,Television show,real,False,real,True,real,True,both_correct
gossipcop-2762135652,gossipcop,Brody Jenner Breaks Silence on Caitlyn Jenner Skipping His Wedding,fake,True,fake,True,fake,True,both_correct
politifact1442,politifact,"As Americans Save Money, their Government Spends with Reckless Abandon",real,True,real,True,real,True,both_correct
gossipcop-931934,gossipcop,"Ronnie Magro-Ortiz, Jersey Shore",real,False,real,True,real,True,both_correct
gossipcop-5215807248,gossipcop,Justin Theroux Found Jennifer Aniston's Love Note Post-Its From Brad Pitt,fake,True,fake,True,fake,True,both_correct
gossipcop-893296,gossipcop,Taylor Swift Attends SNL After-Party and Takes Selfie With Leslie Jones,real,False,fake,False,fake,False,both_wrong
politifact423,politifact,MoveOn.org Political Action: 10 things to know about McCain,real,False,real,True,real,True,both_correct
gossipcop-947210,gossipcop,Jersey Shore (TV series),real,True,real,True,real,True,both_correct
gossipcop-1432833690,gossipcop,"Chris Brown Says He Wants to Tour With Rihanna, Beyoncé and Bruno Mars",fake,True,fake,True,fake,True,both_correct
gossipcop-949381,gossipcop,David and Victoria Beckham celebrate 19th wedding anniversary,real,True,fake,False,fake,False,both_wrong
gossipcop-918132,gossipcop,Full List of 2018 Oscar Nominations – Variety,real,True,real,True,real,True,both_correct
gossipcop-861413,gossipcop,"Jamie Foxx, Ansel Elgort & James Corden Battle In Epic Riff-Off",real,False,real,True,real,True,both_correct
gossipcop-950960,gossipcop,Trans Men Audition for Old Scarlett Johansson Roles in Parody Video,real,True,real,True,real,True,both_correct
gossipcop-5643064581,gossipcop,Celebrities React to President Donald Trump Removing Protection For Transgender Students,fake,False,fake,True,fake,True,both_correct
gossipcop-876994,gossipcop,Chloe Green denies she is engaged to Jeremy Meeks,real,True,real,True,real,True,both_correct
gossipcop-8666163098,gossipcop,Kylie Jenner Has Finally Been Spotted Out In Public,fake,True,real,False,real,False,both_wrong
gossipcop-5832684435,gossipcop,Chris Hemsworth proves even he can be an embarrassing dad,fake,False,fake,True,fake,True,both_correct
gossipcop-6255257999,gossipcop,Does Caitlyn Jenner Have A Blonde Girlfriend? New Report Claims She’s Dating Again,fake,False,fake,True,fake,True,both_correct
gossipcop-1680459589,gossipcop,"Anna Faris Uncomfortable Watching Chris Pratt, Zoe Saldana Romantic Scenes?",fake,False,real,False,fake,True,multimodal_only_correct
gossipcop-908665,gossipcop,'Storm Chasers' Star Joel Taylor Dead at 38,real,False,real,True,real,True,both_correct
gossipcop-394135683,gossipcop,Blake Who? Shelton Pushed Aside By Rabid Meghan Markle Fanatics!,fake,True,fake,True,fake,True,both_correct
gossipcop-882423,gossipcop,Ben higgins clarifies romance rumors and reveals if he's dating anyone,real,False,fake,False,fake,False,both_wrong
gossipcop-8282337162,gossipcop,Kate: 'Yes I'm having two girls',fake,False,fake,True,fake,True,both_correct
gossipcop-765389544,gossipcop,Recognizing The Potential And Perils Of A 'Limitless' Mind,fake,True,real,False,real,False,both_wrong
gossipcop-915381,gossipcop,THIS is why Jane Seymour looks 47 at 67,real,False,real,True,real,True,both_correct
politifact4080,politifact,2011 Urban InstituteBrookings Institution Tax Policy Center,real,False,real,True,real,True,both_correct
gossipcop-4469154661,gossipcop,Ellen DeGeneres Responds To Divorce Rumors As Only She Can,fake,False,fake,True,fake,True,both_correct
gossipcop-944862,gossipcop,'Real Housewives of Potomac' Star Monique Samuels Gives Birth to Baby No. 3,real,True,real,True,real,True,both_correct
gossipcop-6632172921,gossipcop,"Taylor Swift, Joe Alwyn Hold Hands on Dinner Date in London",fake,True,fake,True,fake,True,both_correct
gossipcop-912599,gossipcop,Adidas Kicks Off New York Fashion Week With Kendall Jenner and a Diverse Group of Models,real,True,real,True,real,True,both_correct
gossipcop-919976,gossipcop,Jennifer Aniston Makes Rare Post-Split Appearance at Molly McNearny's Birthday Party,real,False,fake,False,real,True,multimodal_only_correct
gossipcop-1536255789,gossipcop,Kim Kardashian Trolling Her Own Bikini Pic on Instagram Is Everything,fake,False,fake,True,fake,True,both_correct
gossipcop-952240,gossipcop,E! Gives Go-Ahead For ‘Botched’ Season Five,real,True,real,True,real,True,both_correct
gossipcop-9131837077,gossipcop,"Get a grip teenagers! You've got a few GCSEs not a role on Netflix, says LIZ JONES",fake,True,real,False,real,False,both_wrong
gossipcop-8105884993,gossipcop,Kelly and Ryan’s relationship may not be as sunny as it seems,fake,True,fake,True,fake,True,both_correct
gossipcop-4853076939,gossipcop,Savannah Chrisley Dumped By NBA Player Boyfriend Luke Kennard,fake,True,real,False,real,False,both_wrong
gossipcop-849755,gossipcop,"Calvin Harris Announces Star-Studded New Album: Frank Ocean, Nicki, Travis Scott, Katy Perry, Many More",real,True,fake,False,real,True,multimodal_only_correct
gossipcop-9412456850,gossipcop,Jessica Chastain Molly’s Game,fake,False,real,False,real,False,both_wrong
gossipcop-891646,gossipcop,Kelly Clarkson 'Never Felt Sexually Attracted to Anybody' Before Husband Brandon Blackstock,real,True,real,True,real,True,both_correct
politifact636,politifact,Organizing for Action,real,False,real,True,real,True,both_correct
gossipcop-8145641972,gossipcop,The News of Keith Urban Getting Upset with Nicole Kidman!! How much of it is true?Know more about their Relationship – Married Biography,fake,True,fake,True,fake,True,both_correct
gossipcop-866267,gossipcop,Aladdin Live Action Remake Difficult Casting Process,real,True,fake,False,real,True,multimodal_only_correct
gossipcop-863336,gossipcop,Nick Lachey Dug Through the Garbage to Find Vanessa Lachey's Lost Wedding Ring,real,True,real,True,real,True,both_correct
gossipcop-889100,gossipcop,Kate Winslet Sidesteps Questions About Woody Allen: 'It’s Just a Difficult Discussion',real,False,fake,False,fake,False,both_wrong
gossipcop-612921286,gossipcop,Nominees Robert Pattinson & James Franco Are Scruffy Studs at Gotham Awards 2017,fake,True,fake,True,real,False,text_only_correct
gossipcop-914630,gossipcop,See How Far Britney Spears Has Come in 10 Years,real,True,fake,False,real,True,multimodal_only_correct
gossipcop-7744297225,gossipcop,Julie Bowen,fake,True,real,False,real,False,both_wrong
gossipcop-7521939835,gossipcop,Kim Kardashian admits her selfie obsession is a bit ridiculous,fake,True,fake,True,real,False,text_only_correct
gossipcop-2555183019,gossipcop,"Keith Urban, John Mayer and More Musicians React to Gregg Allman's Death: 'My Heart Breaks Today'",fake,True,fake,True,fake,True,both_correct
gossipcop-929853,gossipcop,"Royal Baby's Name Is Louis Arthur Charles, Will and Kate Announce",real,False,fake,False,fake,False,both_wrong
gossipcop-952664,gossipcop,- USweekly,real,False,real,True,real,True,both_correct
politifact15626,politifact,Clint Eastwood Leaves His Estate To The Trump 2020 Campaign,fake,False,fake,True,fake,True,both_correct
gossipcop-870646,gossipcop,Botched patient gets her husband to help duct tape her boobs,real,True,real,True,real,True,both_correct
gossipcop-6602611188,gossipcop,Meghan and Harry: Our baby joy,fake,False,fake,True,fake,True,both_correct
politifact13855,politifact,Remarks by President Trump in a Listening Session on Healthcare,real,True,fake,False,fake,False,both_wrong
gossipcop-942708,gossipcop,Happy Birthday Mary-Kate and Ashley! Celebrate By Looking Back At Their Best Red Carpet Moments,real,False,real,True,real,True,both_correct
gossipcop-887861,gossipcop,"Mark Consuelos Asked ""Riverdale"" Costar Cole Sprouse to Take His Headshot",real,True,real,True,real,True,both_correct
gossipcop-846141,gossipcop,Johnny Depp says ex-managers are to blame for $40M debt,real,True,real,True,real,True,both_correct
gossipcop-9124851665,gossipcop,"Jennifer Aniston Does Not Hate Matthew Perry, Despite Report",fake,False,fake,True,fake,True,both_correct
gossipcop-860884,gossipcop,Pretty Little Liars (season 7),real,False,real,True,real,True,both_correct
gossipcop-893104,gossipcop,"Anderson East, Miranda Lambert Call Out Garth Brooks for Lip-Syncing at 2017 CMA Awards",real,False,real,True,real,True,both_correct
gossipcop-879592,gossipcop,Stephen Colbert to Host 2017 Emmy Awards,real,True,real,True,real,True,both_correct
gossipcop-902921,gossipcop,Tamar’s Ex Vincent Herbert And Laura Govan Deny The Baby Rumors,real,False,fake,False,fake,False,both_wrong
gossipcop-5287901459,gossipcop,5 Reasons Why Tarek El Moussa Will Overcome His Latest Back Injury,fake,True,real,False,real,False,both_wrong
gossipcop-932609,gossipcop,Blake Lively Re-Follows Ryan Reynolds on Instagram — and Her Entire Feed Is Back,real,True,real,True,real,True,both_correct
gossipcop-9219469405,gossipcop,Brad Pitt fires back at Angelina Jolie's child support claims,fake,True,fake,True,fake,True,both_correct
politifact1375,politifact,The Des Moines Register,real,False,real,True,real,True,both_correct
gossipcop-860991,gossipcop,YouTube Star Austin Jones Arrested for Two Counts of Child Pornography,real,True,real,True,real,True,both_correct
gossipcop-842839,gossipcop,"Tyler Hoechlin Returning as Superman for Crossover, Lois Lane to Appear",real,True,real,True,real,True,both_correct
gossipcop-865863,gossipcop,"Happy Birthday, Harper! David Beckham Celebrates with Sweet Photos from a Palace Tea Party (with Princess Eugenie!)",real,True,real,True,real,True,both_correct
gossipcop-881466,gossipcop,"Amazon.com : 10 Colors Eyeliner Glitter, Halloween Eyeshadow, INST Waterproof Shimmer Pigment Silver Gold Metallic Liquid Glitters Eyeliner, Eye Shadow Eyes decoration : Beauty",real,False,real,True,real,True,both_correct
gossipcop-881531,gossipcop,New Game of Thrones Behind-the-Scenes Video Reveals a Surprising Trick in the Arya/Brienne Fight,real,True,real,True,real,True,both_correct
gossipcop-920967,gossipcop,Was Megan Morrison Poisoned By the Institute on The Arrangement? Watch to Find Out!,real,False,real,True,real,True,both_correct
gossipcop-887112,gossipcop,Kacey Musgraves Marries Ruston Kelly,real,True,fake,False,fake,False,both_wrong
gossipcop-9239145633,gossipcop,Kourtney Kardashian Reportedly Pregnant With Baby #4 — Is Ex-BF Younes Bendjima The Dad?,fake,True,fake,True,fake,True,both_correct
gossipcop-951505,gossipcop,The truth about Michael J. Fox and Tracy Pollan's inspiring 30-year love story,real,False,real,True,fake,False,text_only_correct
gossipcop-9340207780,gossipcop,Are Brad Pitt and Jennifer Lawrence dating?,fake,True,fake,True,fake,True,both_correct
gossipcop-4358217190,gossipcop,Celebrity Insider Caught Plagiarizing Cop FactCheck About Brad Pitt  Jennifer Aniston,fake,False,fake,True,fake,True,both_correct
gossipcop-882296,gossipcop,Trouble in paradise: 3 best moments from ‘The Platinum Life’ episode 7,real,True,real,True,real,True,both_correct
gossipcop-908806,gossipcop,"Erykah Badu, In Conversation",real,True,real,True,real,True,both_correct
gossipcop-911137,gossipcop,Chrissy Teigen May Have Seen Pregnant Kylie Jenner’s Baby Bump,real,True,real,True,fake,False,text_only_correct
gossipcop-890575,gossipcop,Andy Dick Fired From Movie Over Sexual Harassment Claims,real,True,real,True,real,True,both_correct
gossipcop-925326,gossipcop,Royal baby: Prince William and Duchess Kate's new prince is named Louis Arthur Charles,real,True,fake,False,fake,False,both_wrong
politifact15161,politifact,"Florida Bridge Collapse, Female Company",fake,False,real,False,real,False,both_wrong
gossipcop-861014,gossipcop,7 Instagram Poses Celebs Like Shay Mitchell Have Perfected,real,False,real,True,real,True,both_correct
gossipcop-3083904320,gossipcop,Is Drake jealous of Rihanna's new beau Hassan Jameel?,fake,False,fake,True,fake,True,both_correct
gossipcop-918328,gossipcop,Mila Kunis and Ashton Kutcher Go Glam for Post-Oscars 2018 Date Night - E! Online,real,False,real,True,real,True,both_correct
gossipcop-6178465486,gossipcop,Angelina Jolie Emotional Over Brad Pitt Dating Neri Oxman Rumors — She Can’t Handle It,fake,False,fake,True,fake,True,both_correct
gossipcop-910944,gossipcop,Inside George and Amal Clooney's World: Now This Is Fate Working Its Magic,real,False,fake,False,fake,False,both_wrong
gossipcop-9006484897,gossipcop,Kate Carrying Twins?,fake,True,fake,True,real,False,text_only_correct
gossipcop-871360,gossipcop,E! NEWS FEATURE: The Oral History of Celebrity Scandals at the Chateau Marmont,real,False,fake,False,fake,False,both_wrong
gossipcop-949661,gossipcop,This Outdoor Barware Will Make Your Summer Plans Even Better,real,False,real,True,fake,False,text_only_correct
gossipcop-909575,gossipcop,Jay-Z: How I mended my marriage to Beyoncé,real,True,fake,False,fake,False,both_wrong
politifact14841,politifact,UPDATE: Van Full Of Illegals Caught Voting At Multiple Alabama Polling Locations,fake,True,fake,True,fake,True,both_correct
gossipcop-1789973138,gossipcop,"Blake Shelton and Adam Levine's 'The Voice' Bromance Has ""Cooled Off"" (EXCLUSIVE)",fake,True,fake,True,fake,True,both_correct
gossipcop-5832793600,gossipcop,"Robert Pattinson, Kristen Stewart Buzz Cuts Pit Against Each Other In HollywoodLife Clickbait",fake,False,fake,True,fake,True,both_correct
gossipcop-7822262151,gossipcop,Jim Carrey: Hollywood Elites ‘Eat Whole Babies’ For Christmas,fake,False,real,False,real,False,both_wrong
politifact910,politifact,"Author Offers Insights on Slavery, the Capitol, and Obama's Inauguration",real,False,real,True,real,True,both_correct
gossipcop-5930092414,gossipcop,Jennifer Aniston Jets Away After Failing To Rekindle With Brad Pitt – See The Photos,fake,True,fake,True,fake,True,both_correct
politifact13698,politifact,trueamericans.me -&nbspThis website is for sale! -&nbsptrueamericans Resources and Information.,fake,False,real,False,real,False,both_wrong
politifact4634,politifact,2011 via CQ subscribers only Tax Foundation,real,False,real,True,real,True,both_correct
gossipcop-870109,gossipcop,Josh Brolin’s Wife Hilariously Trolls Him Over The Size Of His Penis,real,False,real,True,fake,False,text_only_correct
politifact14286,politifact,Paul Ryan: “Donald Trump Plans To Resign From Office Within The Next 30 Days”,fake,False,fake,True,fake,True,both_correct
gossipcop-893876,gossipcop,Bilingual children's book based on life of Selena now available,real,False,fake,False,fake,False,both_wrong
gossipcop-8789278055,gossipcop,Cannes Film Festival Pictures,fake,True,real,False,real,False,both_wrong
gossipcop-916179,gossipcop,Scott Disick and Sofia Richie Enjoy Date Night as She Introduces Second Puppy,real,False,fake,False,fake,False,both_wrong
gossipcop-9439787307,gossipcop,Robert Pattinson ‘Absolutely Loved’ Kristen Stewart’s ‘Hilarious’ SNL Gig: ‘She Was Hilarious’,fake,True,fake,True,fake,True,both_correct
gossipcop-915205,gossipcop,Jimmy Kimmel explains Fergie anthem performance reaction,real,True,real,True,real,True,both_correct
gossipcop-930314,gossipcop,Saturday Savings: Lupita Nyong’o’s $60 Faux Fur Jacket Is a Real Bargain,real,True,real,True,real,True,both_correct
gossipcop-938250,gossipcop,Ashley Iaconetti and Jared Haibon Dating 3 Years After Paradise,real,True,fake,False,fake,False,both_wrong
gossipcop-846423,gossipcop,Emma Watson stages a 'Harry Potter' mini-reunion — but it's not the first,real,True,fake,False,fake,False,both_wrong
gossipcop-8018481296,gossipcop,White Witch warns Angelina Jolie against using spells,fake,True,fake,True,fake,True,both_correct
gossipcop-893180,gossipcop,This Tool Will Give You A Perfect Cat Eye In Seconds,real,True,real,True,real,True,both_correct
gossipcop-874653,gossipcop,Jerry Lewis Dead: Comedy Legend Was 91 – Variety,real,True,fake,False,fake,False,both_wrong
gossipcop-898455,gossipcop,Kate Middleton Wears an Emilia Wickstead Plaid Skirt at the RAF Christmas Party,real,True,real,True,real,True,both_correct
gossipcop-8755915248,gossipcop,Queen Elizabeth II Meeting Prince Louis For the First Time,fake,True,real,False,real,False,both_wrong
politifact15298,politifact,Denzel Washington: With Trump we avoided war with Russia and Orwellian Police State,fake,False,fake,True,fake,True,both_correct
gossipcop-1950567758,gossipcop,Everything Kim Kardashian West Has Said About Baby No. 3,fake,True,fake,True,fake,True,both_correct
gossipcop-2514104692,gossipcop,Ashley Tisdale Slams Pregnancy Rumors,fake,True,fake,True,fake,True,both_correct
gossipcop-4157369613,gossipcop,“New Girl”show is suffering when co-stars Zooey & Jake’s feud on the set…Not having an affair then why such fight? Is it because of Zooey’s pregnancy mood swings? – Married Biography,fake,True,fake,True,fake,True,both_correct
gossipcop-2804158259,gossipcop,Jennifer Aniston Justin Theroux Explosive Showdown Brad Pitt,fake,False,fake,True,fake,True,both_correct
gossipcop-915029,gossipcop,Ashton Kutcher Gives Rare Insight Into First Lonely Days After Demi Moore Divorce,real,False,real,True,real,True,both_correct
politifact620,politifact,Obama campaign radio ad,real,False,real,True,real,True,both_correct
gossipcop-921537,gossipcop,Selena Gomez Brings a Ukulele and a Bikini to Australia–but Not Justin Bieber,real,True,fake,False,fake,False,both_wrong
gossipcop-255832279,gossipcop,"Kim Shares Throwback Photo of Kris and Caitlyn After Family Drama, Sending Fans into Overdrive",fake,True,real,False,real,False,both_wrong
gossipcop-9458505194,gossipcop,Jennifer Garner Dating Chris Pine After Ben Affleck Divorce?,fake,False,fake,True,fake,True,both_correct
gossipcop-918089,gossipcop,Jennifer Garner: See Her Stunning Oscars Style Transformation 15 Years Later,real,False,real,True,real,True,both_correct
gossipcop-924524,gossipcop,Taylor Swift gives surprise performance at Nashville’s Bluebird Cafe,real,True,real,True,real,True,both_correct
gossipcop-920121,gossipcop,This Is Us: Sterling K Brown Tells Us Why Randall 'Had to Seek Out Tess' to Visit 'Her',real,True,real,True,real,True,both_correct
gossipcop-884132,gossipcop,Michelle Obama Gets Surprise Gift at Bruno Mars' Concert -- See the Pics!,real,True,real,True,real,True,both_correct
gossipcop-735368943,gossipcop,Angelina Jolie Buys $25 Million L.A. Mansion: Prepping For Wedding? — See Pics Inside,fake,True,fake,True,fake,True,both_correct
gossipcop-878404,gossipcop,Taylor Swift fights Andy Samberg in AT&T-DirecTV ad,real,True,fake,False,real,True,multimodal_only_correct
gossipcop-6635979412,gossipcop,People Need To Have More Chill About A Jennifer Aniston-Brad Pitt Reunion,fake,False,fake,True,fake,True,both_correct
gossipcop-896405,gossipcop,Burning questions about Meghan Markle and Prince Harry's royal wedding,real,True,fake,False,fake,False,both_wrong
politifact13468,politifact,Denzel Washington hit by Facebook fake news story on Trump,fake,False,fake,True,fake,True,both_correct
gossipcop-636163417,gossipcop,5 Reasons Rob Pattinson's new love leaves Kristen Stewart in the dust,fake,True,fake,True,fake,True,both_correct
gossipcop-6429412886,gossipcop,Brad Pitt: I'm so happy to have Angelina,fake,False,fake,True,fake,True,both_correct
gossipcop-877604,gossipcop,"MIRANDA LAMBERT TOPS THE LIST OF FINALISTS FOR “THE 51st ANNUAL CMA AWARDS” WITH FIVE NOMINATIONS, LITTLE BIG TOWN & KEITH URBAN FOLLOW WITH FOUR",real,False,real,True,fake,False,text_only_correct
gossipcop-861494,gossipcop,Is Dorothy Wang Single After 'Famously Single'? She Isn't The Show's Star Student,real,True,real,True,real,True,both_correct
gossipcop-945446,gossipcop,Ariana Grande and Pete Davidson get tattoos and furniture in NYC,real,True,real,True,real,True,both_correct
gossipcop-4084135030,gossipcop,YogaEsoteric :: Macaulay Culkin: ‘Satanic’ Hollywood Execs Ritually Murder Child Actors ::,fake,True,real,False,real,False,both_wrong
gossipcop-924756,gossipcop,How Kim Kardashian's Diet and Fitness Routine Left Her Feeling Stronger and Tighter,real,False,fake,False,fake,False,both_wrong
gossipcop-5141610439,gossipcop,Angelina's hell as custody battle backfires,fake,False,fake,True,fake,True,both_correct
gossipcop-894763,gossipcop,"Mychael Knight, Fashion Designer and ‘Project Runway’ Finalist, Dies at 39",real,False,real,True,real,True,both_correct
gossipcop-1648328243,gossipcop,Kim Kardashian and Kanye West Name Baby No. 3 Chicago West,fake,True,fake,True,fake,True,both_correct
gossipcop-4544043450,gossipcop,Angelina Jolie Is Getting Ready For Expensive Halloween Party And Brad Pitt Will Be There,fake,False,fake,True,fake,True,both_correct
gossipcop-3023813681,gossipcop,Kim & Kanye: It's over,fake,False,fake,True,fake,True,both_correct
gossipcop-2389938114,gossipcop,Meghan Markle Will Spend Her First Royal Birthday at a Wedding With Prince Harry,fake,True,fake,True,real,False,text_only_correct
gossipcop-852472,gossipcop,"Lauren Bushnell has a new boyfriend after split from 'Bachelor' star Ben Higgins, source says",real,False,real,True,real,True,both_correct
gossipcop-848495,gossipcop,Taylor Swift MIA: 7 Legit(ish) Theories To Explain Where The Popstar Has Disappeared To,real,True,fake,False,real,True,multimodal_only_correct
gossipcop-912918,gossipcop,Ariana Grande talks about her PTSD after Manchester attack,real,True,real,True,real,True,both_correct
gossipcop-4689707405,gossipcop,Are Khloe & Tristan Having ‘Another Baby’? Why Her Trainer Says Workouts Might Lead To That,fake,False,fake,True,fake,True,both_correct
gossipcop-887769,gossipcop,All Things Law And Order: Law & Order SVU “Unstable” Recap & Review,real,True,real,True,real,True,both_correct
gossipcop-8197888031,gossipcop,A Definitive Timeline of Kylie Jenner and Travis Scott's Relationship,fake,False,fake,True,fake,True,both_correct
gossipcop-7333432588,gossipcop,Jennifer Aniston confronts Neri: ‘Stay away from Brad!’,fake,False,fake,True,fake,True,both_correct
gossipcop-843718,gossipcop,Janet Jackson introduces baby boy Eissa to Twitter crowd,real,True,real,True,real,True,both_correct
gossipcop-2874033235,gossipcop,Kourtney Kardashian deletes Instagram after unfollowing Younes,fake,True,fake,True,real,False,text_only_correct
gossipcop-8779895915,gossipcop,O.J. Simpson: I’m Not Khloe Kardashian’s Dad,fake,True,fake,True,fake,True,both_correct
gossipcop-8480532008,gossipcop,Blake Shelton’s Secret Late Night Calls To Miranda,fake,False,fake,True,fake,True,both_correct
gossipcop-2134848777,gossipcop,"People Are Accusing Meghan Markle Of Starving Herself For The Wedding, & It's Hugely Problematic",fake,True,fake,True,fake,True,both_correct
gossipcop-847611,gossipcop,This $5 Beauty Tool Saves Ashley Graham's Feet on the Red Carpet,real,False,real,True,real,True,both_correct
gossipcop-2429826373,gossipcop,"Jennifer Aniston, Justin Theroux Latest Rumors: ‘Friends’ Alum to Pay ‘The Leftovers’ Actor Millions for His Silence?",fake,True,fake,True,fake,True,both_correct
gossipcop-2137782347,gossipcop,"Teyana Taylor Tickled By Kanye West Dating Gossip, ""[They] Got Me Die'N Over Here!"" – SOHH.com",fake,False,fake,True,fake,True,both_correct
gossipcop-911737,gossipcop,Melissa McCarthy makes out with 20-year-old man,real,True,real,True,real,True,both_correct
gossipcop-883073,gossipcop,Jesse Williams ordered to pay estranged wife $160K,real,True,real,True,real,True,both_correct
gossipcop-2198752369,gossipcop,Prince Harry  Meghan Markle Shunning Shunning Pippa Middleton At Wedding Is MadeUp,fake,False,fake,True,fake,True,both_correct
politifact3131,politifact,Monthly Treasury Statement of Receipts and Outlays of the United States Government,real,False,real,True,real,True,both_correct
gossipcop-6141215150,gossipcop,Paris Jackson Is 'Focusing on Her Film and Modeling Career' With New Dark Comedy Role,fake,True,fake,True,real,False,text_only_correct
gossipcop-859617,gossipcop,Mischa Barton's new flame James Abercrombie's worth $610m,real,True,real,True,real,True,both_correct
politifact4879,politifact,"Rick Santorum: By amending constitution, we can balance the budget for good",real,False,real,True,real,True,both_correct
gossipcop-7827605676,gossipcop,Jennifer Lopez Tickets,fake,True,fake,True,real,False,text_only_correct
gossipcop-867293,gossipcop,"Yes, Ed Sheeran's 'Game of Thrones' Cameo Was A Mistake",real,True,real,True,real,True,both_correct
